imdbId,budget,revenue,originalTitle,releaseDate
tt1623205,200000000,491868548,Oz the Great and Powerful,2013-03-07
tt2109248,210000000,1091405097,Transformers: Age of Extinction,2014-06-25
tt2709692,75000000,508575295,The Grinch,2018-11-08
tt3470600,75000000,634151679,Sing,2016-11-23
tt1454468,105000000,716392705,Gravity,2013-10-03
tt0082971,18000000,389925971,Raiders of the Lost Ark,1981-06-12
tt3183660,180000000,809342332,Fantastic Beasts and Where to Find Them,2016-11-16
tt1217209,185000000,538983207,Brave,2012-06-21
tt0086960,15000000,316360478,Beverly Hills Cop,1984-01-25
tt1587310,180000000,758539785,Maleficent,2014-05-28
tt0117998,92000000,494471524,Twister,1996-05-10
tt0315327,80000000,484572835,Bruce Almighty,2003-05-23
tt0087332,30000000,295212467,Ghostbusters,1984-06-08
tt2109248,210000000,1091405097,Transformers: Age of Extinction,2014-06-25
tt1905041,160000000,788679850,Fast & Furious 6,2013-05-21
tt0376994,210000000,459359555,X-Men: The Last Stand,2006-05-24
tt1623205,200000000,491868548,Oz the Great and Powerful,2013-03-07
tt1877832,250000000,747862775,X-Men: Days of Future Past,2014-05-15
tt0407304,132000000,591739379,War of the Worlds,2005-06-28
tt1411697,80000000,254455986,The Hangover Part II,2011-05-25
tt0892791,165000000,752600867,Shrek Forever After,2010-05-16
tt0448157,150000000,624029371,Hancock,2008-07-01
tt0286106,72000000,408247917,Signs,2002-08-02
tt0162222,90000000,429632142,Cast Away,2000-12-22
tt3659388,108000000,630161890,The Martian,2015-09-30
tt0952640,60000000,361366633,Alvin and the Chipmunks,2007-12-13
tt0119567,73000000,618638999,The Lost World: Jurassic Park,1997-05-23
tt1211837,165000000,677700000,Doctor Strange,2016-10-25
tt1637725,50000000,549368315,Ted,2012-06-29
tt0101414,25000000,377350553,Beauty and the Beast,1991-11-13
tt0360717,207000000,550517357,King Kong,2005-12-12
tt0114709,30000000,373554033,Toy Story,1995-10-30
tt4912910,178000000,791017452,Mission: Impossible - Fallout,2018-07-13
tt1231580,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,2009-12-21
tt2245084,165000000,657818612,Big Hero 6,2014-10-24
tt0465234,130000000,457363168,National Treasure: Book of Secrets,2007-12-13
tt0266915,90000000,347325802,Rush Hour 2,2001-08-03
tt0440963,70000000,442824138,The Bourne Ultimatum,2007-08-03
tt0107614,25000000,441286195,Mrs. Doubtfire,1993-11-24
tt3315342,97000000,619021436,Logan,2017-02-28
tt0070047,8000000,441306145,The Exorcist,1973-12-26
tt0892769,165000000,494878759,How to Train Your Dragon,2010-03-10
tt0103639,28000000,504050219,Aladdin,1992-11-25
tt0119567,73000000,618638999,The Lost World: Jurassic Park,1997-05-23
tt1211837,165000000,677700000,Doctor Strange,2016-10-25
tt0070047,8000000,441306145,The Exorcist,1973-12-26
tt0162222,90000000,429632142,Cast Away,2000-12-22
tt0952640,60000000,361366633,Alvin and the Chipmunks,2007-12-13
tt0286106,72000000,408247917,Signs,2002-08-02
tt0417741,250000000,933959197,Harry Potter and the Half-Blood Prince,2009-07-07
tt0448157,150000000,624029371,Hancock,2008-07-01
tt4630562,250000000,1238764765,The Fate of the Furious,2017-04-12
tt1637725,50000000,549368315,Ted,2012-06-29
tt0099653,22000000,505000000,Ghost,1990-07-12
tt0103639,28000000,504050219,Aladdin,1992-11-25
tt0101414,25000000,377350553,Beauty and the Beast,1991-11-13
tt0360717,207000000,550517357,King Kong,2005-12-12
tt0382625,125000000,767820459,The Da Vinci Code,2006-05-17
tt1408101,190000000,467365246,Star Trek Into Darkness,2013-05-05
tt0440963,70000000,442824138,The Bourne Ultimatum,2007-08-03
tt0107614,25000000,441286195,Mrs. Doubtfire,1993-11-24
tt0266915,90000000,347325802,Rush Hour 2,2001-08-03
tt3315342,97000000,619021436,Logan,2017-02-28
tt3659388,108000000,630161890,The Martian,2015-09-30
tt0892769,165000000,494878759,How to Train Your Dragon,2010-03-10
tt1877832,250000000,747862775,X-Men: Days of Future Past,2014-05-15
tt4912910,178000000,791017452,Mission: Impossible - Fallout,2018-07-13
tt0070047,8000000,441306145,The Exorcist,1973-12-26
tt1211837,165000000,677700000,Doctor Strange,2016-10-25
tt0162222,90000000,429632142,Cast Away,2000-12-22
tt0952640,60000000,361366633,Alvin and the Chipmunks,2007-12-13
tt0892769,165000000,494878759,How to Train Your Dragon,2010-03-10
tt0448157,150000000,624029371,Hancock,2008-07-01
tt0119567,73000000,618638999,The Lost World: Jurassic Park,1997-05-23
tt3659388,108000000,630161890,The Martian,2015-09-30
tt1637725,50000000,549368315,Ted,2012-06-29
tt0360717,207000000,550517357,King Kong,2005-12-12
tt0114709,30000000,373554033,Toy Story,1995-10-30
tt1408101,190000000,467365246,Star Trek Into Darkness,2013-05-05
tt0266915,90000000,347325802,Rush Hour 2,2001-08-03
tt1231580,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,2009-12-21
tt0440963,70000000,442824138,The Bourne Ultimatum,2007-08-03
tt3315342,97000000,619021436,Logan,2017-02-28
tt0974015,300000000,657924295,Justice League,2017-11-15
tt0259446,5000000,368744044,My Big Fat Greek Wedding,2002-02-22
tt0286106,72000000,408247917,Signs,2002-08-02
tt2245084,165000000,657818612,Big Hero 6,2014-10-24
tt0465234,130000000,457363168,National Treasure: Book of Secrets,2007-12-13
tt0103639,28000000,504050219,Aladdin,1992-11-25
tt0107614,25000000,441286195,Mrs. Doubtfire,1993-11-24
tt4630562,250000000,1238764765,The Fate of the Furious,2017-04-12
tt0382625,125000000,767820459,The Da Vinci Code,2006-05-17
tt0441773,130000000,631744560,Kung Fu Panda,2008-06-04
tt0120815,70000000,481840909,Saving Private Ryan,1998-07-24
tt1277953,145000000,746921274,Madagascar 3: Europe's Most Wanted,2012-06-06
tt5095030,140000000,622674139,Ant-Man and the Wasp,2018-07-04
tt0290334,110000000,407711549,X2,2003-04-24
tt1482459,70000000,348840316,The Lorax,2012-03-01
tt0120755,125000000,546388105,Mission: Impossible II,2000-05-24
tt0988045,90000000,524028679,Sherlock Holmes,2009-12-23
tt1727824,52000000,894027543,Bohemian Rhapsody,2018-10-24
tt4630562,250000000,1238764765,The Fate of the Furious,2017-04-12
tt0974015,300000000,657924295,Justice League,2017-11-15
tt0416449,65000000,422610419,300,2007-03-07
tt1229238,145000000,694713380,Mission: Impossible - Ghost Protocol,2011-12-07
tt7349950,79000000,472093228,It Chapter Two,2019-09-04
tt2380307,175000000,800526015,Coco,2017-10-27
tt0396269,40000000,285176741,Wedding Crashers,2005-07-13
tt0295178,63000000,296655431,Austin Powers in Goldmember,2002-07-26
tt2103281,170000000,710644566,Dawn of the Planet of the Apes,2014-06-26
tt0088763,19000000,381109762,Back to the Future,1985-07-03
tt3778644,250000000,392952373,Solo: A Star Wars Story,2018-05-15
tt1517451,36000000,433888866,A Star Is Born,2018-10-03
tt0892782,175000000,381509870,Monsters vs Aliens,2009-03-19
tt1596343,125000000,626137675,Fast Five,2011-04-20
tt1482459,70000000,348840316,The Lorax,2012-03-01
tt1270797,116000000,855013954,Venom,2018-09-28
tt1517451,36000000,433888866,A Star Is Born,2018-10-03
tt5095030,140000000,622674139,Ant-Man and the Wasp,2018-07-04
tt0290334,110000000,407711549,X2,2003-04-24
tt3778644,250000000,392952373,Solo: A Star Wars Story,2018-05-15
tt0120755,125000000,546388105,Mission: Impossible II,2000-05-24
tt1277953,145000000,746921274,Madagascar 3: Europe's Most Wanted,2012-06-06
tt1727824,52000000,894027543,Bohemian Rhapsody,2018-10-24
tt0988045,90000000,524028679,Sherlock Holmes,2009-12-23
tt0441773,130000000,631744560,Kung Fu Panda,2008-06-04
tt2245084,165000000,657818612,Big Hero 6,2014-10-24
tt0465234,130000000,457363168,National Treasure: Book of Secrets,2007-12-13
tt0416449,65000000,422610419,300,2007-03-07
tt0295178,63000000,296655431,Austin Powers in Goldmember,2002-07-26
tt0088763,19000000,381109762,Back to the Future,1985-07-03
tt1596343,125000000,626137675,Fast Five,2011-04-20
tt2380307,175000000,800526015,Coco,2017-10-27
tt0396269,40000000,285176741,Wedding Crashers,2005-07-13
tt1229238,145000000,694713380,Mission: Impossible - Ghost Protocol,2011-12-07
tt7349950,79000000,472093228,It Chapter Two,2019-09-04
tt2103281,170000000,710644566,Dawn of the Planet of the Apes,2014-06-26
tt0892782,175000000,381509870,Monsters vs Aliens,2009-03-19
tt0382625,125000000,767820459,The Da Vinci Code,2006-05-17
tt0441773,130000000,631744560,Kung Fu Panda,2008-06-04
tt0120815,70000000,481840909,Saving Private Ryan,1998-07-24
tt1277953,145000000,746921274,Madagascar 3: Europe's Most Wanted,2012-06-06
tt0120755,125000000,546388105,Mission: Impossible II,2000-05-24
tt0290334,110000000,407711549,X2,2003-04-24
tt0099653,22000000,505000000,Ghost,1990-07-12
tt1727824,52000000,894027543,Bohemian Rhapsody,2018-10-24
tt5095030,140000000,622674139,Ant-Man and the Wasp,2018-07-04
tt4912910,178000000,791017452,Mission: Impossible - Fallout,2018-07-13
tt1298650,380000000,1045713802,Pirates of the Caribbean: On Stranger Tides,2011-05-14
tt1270797,116000000,855013954,Venom,2018-09-28
tt1517451,36000000,433888866,A Star Is Born,2018-10-03
tt0088763,19000000,381109762,Back to the Future,1985-07-03
tt2380307,175000000,800526015,Coco,2017-10-27
tt0396269,40000000,285176741,Wedding Crashers,2005-07-13
tt0910970,180000000,521311860,WALL·E,2008-06-22
tt2103281,170000000,710644566,Dawn of the Planet of the Apes,2014-06-26
tt3778644,250000000,392952373,Solo: A Star Wars Story,2018-05-15
tt0416449,65000000,422610419,300,2007-03-07
tt1596343,125000000,626137675,Fast Five,2011-04-20
tt0382932,150000000,623722818,Ratatouille,2007-06-22
tt1981115,170000000,644571402,Thor: The Dark World,2013-10-29
tt0120591,140000000,553799566,Armageddon,1998-07-01
tt0367594,150000000,474968763,Charlie and the Chocolate Factory,2005-07-13
tt0145660,33000000,312016858,Austin Powers: The Spy Who Shagged Me,1999-06-08
tt1872181,200000000,705717432,The Amazing Spider-Man 2,2014-04-16
tt0831387,160000000,529076069,Godzilla,2014-05-14
tt0816711,200000000,531865000,World War Z,2013-06-20
tt0910970,180000000,521311860,WALL·E,2008-06-22
tt5848272,175000000,529221154,Ralph Breaks the Internet,2018-11-20
tt1408101,190000000,467365246,Star Trek Into Darkness,2013-05-05
tt0031381,4000000,400176459,Gone with the Wind,1939-12-15
tt1661199,95000000,543514353,Cinderella,2015-03-12
tt0099653,22000000,505000000,Ghost,1990-07-12
tt0213149,140000000,449220945,Pearl Harbor,2001-05-21
tt1661199,95000000,543514353,Cinderella,2015-03-12
tt1981115,170000000,644571402,Thor: The Dark World,2013-10-29
tt0031381,4000000,400176459,Gone with the Wind,1939-12-15
tt0398286,260000000,591794936,Tangled,2010-11-24
tt1872181,200000000,705717432,The Amazing Spider-Man 2,2014-04-16
tt0103064,102000000,520000000,Terminator 2: Judgment Day,1991-07-03
tt0120591,140000000,553799566,Armageddon,1998-07-01
tt0367594,150000000,474968763,Charlie and the Chocolate Factory,2005-07-13
tt0209163,98000000,433013274,The Mummy Returns,2001-05-04
tt5848272,175000000,529221154,Ralph Breaks the Internet,2018-11-20
tt0114709,30000000,373554033,Toy Story,1995-10-30
tt0213149,140000000,449220945,Pearl Harbor,2001-05-21
tt0372784,150000000,374218673,Batman Begins,2005-06-10
tt0120815,70000000,481840909,Saving Private Ryan,1998-07-24
tt1229238,145000000,694713380,Mission: Impossible - Ghost Protocol,2011-12-07
tt1981115,170000000,644571402,Thor: The Dark World,2013-10-29
tt0145660,33000000,312016858,Austin Powers: The Spy Who Shagged Me,1999-06-08
tt0295178,63000000,296655431,Austin Powers in Goldmember,2002-07-26
tt0103064,102000000,520000000,Terminator 2: Judgment Day,1991-07-03
tt1482459,70000000,348840316,The Lorax,2012-03-01
tt0101414,25000000,377350553,Beauty and the Beast,1991-11-13
tt0892782,175000000,381509870,Monsters vs Aliens,2009-03-19
tt0382932,150000000,623722818,Ratatouille,2007-06-22
tt0438097,80000000,660940780,Ice Age: The Meltdown,2006-03-29
tt0120912,140000000,441818803,Men in Black II,2002-07-03
tt4633694,90000000,375540831,Spider-Man: Into the Spider-Verse,2018-12-06
tt0077631,6000000,181813770,Grease,1978-07-07
tt6644200,17000000,340677200,A Quiet Place,2018-04-03
tt1772341,165000000,471222889,Wreck-It Ralph,2012-11-01
tt1080016,90000000,886686817,Ice Age: Dawn of the Dinosaurs,2009-06-29
tt2381249,150000000,682330139,Mission: Impossible - Rogue Nation,2015-07-23
tt0097576,48000000,474171806,Indiana Jones and the Last Crusade,1989-05-24
tt0351283,75000000,532680671,Madagascar,2005-05-25
tt2294449,50000000,188441614,22 Jump Street,2014-06-05
tt1291150,125000000,477200000,Teenage Mutant Ninja Turtles,2014-08-07
tt1216475,200000000,559852396,Cars 2,2011-06-11
tt1099212,37000000,393616788,Twilight,2008-11-20
tt1270797,116000000,855013954,Venom,2018-09-28
tt0816692,165000000,675120017,Interstellar,2014-11-05
tt0398286,260000000,591794936,Tangled,2010-11-24
tt0366548,100000000,384335608,Happy Feet,2006-11-16
tt0831387,160000000,529076069,Godzilla,2014-05-14
tt1231580,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,2009-12-21
tt1291150,125000000,477200000,Teenage Mutant Ninja Turtles,2014-08-07
tt2294449,50000000,188441614,22 Jump Street,2014-06-05
tt0120912,140000000,441818803,Men in Black II,2002-07-03
tt1216475,200000000,559852396,Cars 2,2011-06-11
tt0816711,200000000,531865000,World War Z,2013-06-20
tt0816692,165000000,675120017,Interstellar,2014-11-05
tt0077631,6000000,181813770,Grease,1978-07-07
tt6644200,17000000,340677200,A Quiet Place,2018-04-03
tt0366548,100000000,384335608,Happy Feet,2006-11-16
tt0438097,80000000,660940780,Ice Age: The Meltdown,2006-03-29
tt0097576,48000000,474171806,Indiana Jones and the Last Crusade,1989-05-24
tt0145660,33000000,312016858,Austin Powers: The Spy Who Shagged Me,1999-06-08
tt0398286,260000000,591794936,Tangled,2010-11-24
tt5848272,175000000,529221154,Ralph Breaks the Internet,2018-11-20
tt0120591,140000000,553799566,Armageddon,1998-07-01
tt7349950,79000000,472093228,It Chapter Two,2019-09-04
tt0213149,140000000,449220945,Pearl Harbor,2001-05-21
tt0367594,150000000,474968763,Charlie and the Chocolate Factory,2005-07-13
tt0097576,48000000,474171806,Indiana Jones and the Last Crusade,1989-05-24
tt2379713,245000000,880674609,Spectre,2015-10-26
tt0366548,100000000,384335608,Happy Feet,2006-11-16
tt0348150,270000000,391081192,Superman Returns,2006-06-28
tt0351283,75000000,532680671,Madagascar,2005-05-25
tt0438097,80000000,660940780,Ice Age: The Meltdown,2006-03-29
tt1080016,90000000,886686817,Ice Age: Dawn of the Dinosaurs,2009-06-29
tt2381249,150000000,682330139,Mission: Impossible - Rogue Nation,2015-07-23
tt1099212,37000000,393616788,Twilight,2008-11-20
tt0103064,102000000,520000000,Terminator 2: Judgment Day,1991-07-03
tt0348150,270000000,391081192,Superman Returns,2006-06-28
tt0481499,135000000,587204668,The Croods,2013-03-20
tt0338348,165000000,310634054,The Polar Express,2004-11-10
tt0029583,1488423,184925486,Snow White and the Seven Dwarfs,1937-12-20
tt0177971,120000000,325756637,The Perfect Storm,2000-06-26
tt0112462,100000000,336529144,Batman Forever,1995-06-16
tt1515091,125000000,334615000,Sherlock Holmes: A Game of Shadows,2011-11-22
tt0207201,70000000,374111707,What Women Want,2000-12-15
tt0356910,110000000,478207520,Mr. & Mrs. Smith,2005-06-07
tt0099348,22000000,424208848,Dances with Wolves,1990-11-09
tt0172495,103000000,457640427,Gladiator,2000-05-01
tt0443272,65000000,275293450,Lincoln,2012-11-09
tt0240772,85000000,450717150,Ocean's Eleven,2001-12-07
tt0209163,98000000,433013274,The Mummy Returns,2001-05-04
tt0372784,150000000,374218673,Batman Begins,2005-06-10
tt0319262,125000000,544272402,The Day After Tomorrow,2004-05-26
tt2379713,245000000,880674609,Spectre,2015-10-26
tt5013056,100000000,525573161,Dunkirk,2017-07-19
tt1663202,135000000,532950503,The Revenant,2015-12-25
tt0481499,135000000,587204668,The Croods,2013-03-20
tt0338348,165000000,310634054,The Polar Express,2004-11-10
tt0029583,1488423,184925486,Snow White and the Seven Dwarfs,1937-12-20
tt0462538,75000000,527068851,The Simpsons Movie,2007-07-26
tt0106977,44000000,368875760,The Fugitive,1993-08-06
tt0099348,22000000,424208848,Dances with Wolves,1990-11-09
tt0112462,100000000,336529144,Batman Forever,1995-06-16
tt0356910,110000000,478207520,Mr. & Mrs. Smith,2005-06-07
tt0172495,103000000,457640427,Gladiator,2000-05-01
tt1515091,125000000,334615000,Sherlock Holmes: A Game of Shadows,2011-11-22
tt0443272,65000000,275293450,Lincoln,2012-11-09
tt2848292,29000000,287506194,Pitch Perfect 2,2015-05-07
tt0207201,70000000,374111707,What Women Want,2000-12-15
tt0240772,85000000,450717150,Ocean's Eleven,2001-12-07
tt0177971,120000000,325756637,The Perfect Storm,2000-06-26
tt0319262,125000000,544272402,The Day After Tomorrow,2004-05-26
tt0351283,75000000,532680671,Madagascar,2005-05-25
tt2379713,245000000,880674609,Spectre,2015-10-26
tt0800369,150000000,449326618,Thor,2011-04-21
tt1099212,37000000,393616788,Twilight,2008-11-20
tt1772341,165000000,471222889,Wreck-It Ralph,2012-11-01
tt0120912,140000000,441818803,Men in Black II,2002-07-03
tt0077631,6000000,181813770,Grease,1978-07-07
tt2294449,50000000,188441614,22 Jump Street,2014-06-05
tt1216475,200000000,559852396,Cars 2,2011-06-11
tt0372784,150000000,374218673,Batman Begins,2005-06-10
tt0462538,75000000,527068851,The Simpsons Movie,2007-07-26
tt2848292,29000000,287506194,Pitch Perfect 2,2015-05-07
tt1409024,225000000,624026776,Men in Black 3,2012-05-23
tt0386588,70000000,368100420,Hitch,2005-02-11
tt0092099,15000000,356830601,Top Gun,1986-05-16
tt0458525,150000000,373062864,X-Men Origins: Wolverine,2009-04-28
tt0106977,44000000,368875760,The Fugitive,1993-08-06
tt0087469,28000000,333000000,Indiana Jones and the Temple of Doom,1984-05-23
tt1663202,135000000,532950503,The Revenant,2015-12-25
tt0087469,28000000,333000000,Indiana Jones and the Temple of Doom,1984-05-23
tt0386588,70000000,368100420,Hitch,2005-02-11
tt0458525,150000000,373062864,X-Men Origins: Wolverine,2009-04-28
tt0092099,15000000,356830601,Top Gun,1986-05-16
tt1409024,225000000,624026776,Men in Black 3,2012-05-23
tt4633694,90000000,375540831,Spider-Man: Into the Spider-Verse,2018-12-06
tt0830515,200000000,589580482,Quantum of Solace,2008-10-30
tt5013056,100000000,525573161,Dunkirk,2017-07-19
tt2381249,150000000,682330139,Mission: Impossible - Rogue Nation,2015-07-23
tt0988045,90000000,524028679,Sherlock Holmes,2009-12-23
tt0481499,135000000,587204668,The Croods,2013-03-20
